NO_OF_SAMPLES	862
FREQUENCY	400
TIME_STAMP	2020-08-07, 13:03:10.235	3928.21248474
FIRST_SAMPLE	1104
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	7390
FORCE_PLATE_CORNER_POSX_POSY_X	586.302996
FORCE_PLATE_CORNER_POSX_POSY_Y	778.885007
FORCE_PLATE_CORNER_POSX_POSY_Z	-12.587900
FORCE_PLATE_CORNER_NEGX_POSY_X	578.343987
FORCE_PLATE_CORNER_NEGX_POSY_Y	399.753004
FORCE_PLATE_CORNER_NEGX_POSY_Z	-14.426700
FORCE_PLATE_CORNER_NEGX_NEGY_X	-1.246320
FORCE_PLATE_CORNER_NEGX_NEGY_Y	401.962012
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-16.833499
FORCE_PLATE_CORNER_POSX_NEGY_X	-0.274277
FORCE_PLATE_CORNER_POSX_NEGY_Y	785.919964
FORCE_PLATE_CORNER_POSX_NEGY_Z	-14.884100
FORCE_PLATE_OFFSET_X	-0.355600
FORCE_PLATE_OFFSET_Y	-0.050800
FORCE_PLATE_OFFSET_Z	-45.389800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
0.809914	0.335273	-7.582947	1.063134	-0.745533	-0.332998	-93.824677	-138.244593	0.000000	
0.677109	0.421059	-6.890395	1.041010	-0.710114	-0.360757	-98.953780	-148.358402	0.000000	
0.721492	0.246930	-8.106243	1.085755	-0.763129	-0.351809	-90.456589	-132.608700	0.000000	
0.766246	0.334072	-7.063455	0.997105	-0.762829	-0.360940	-103.428293	-139.067980	0.000000	
0.769233	0.201627	-7.936920	1.197363	-0.885731	-0.351899	-107.552765	-149.757675	0.000000	
0.591851	0.333059	-7.764773	1.131459	-0.903129	-0.379957	-113.206936	-143.820869	0.000000	
0.549548	0.157483	-8.634055	1.264001	-0.921027	-0.333500	-104.140384	-145.620064	0.000000	
0.810403	0.334549	-7.237467	0.997512	-0.797924	-0.370366	-105.522270	-135.778756	0.000000	
0.897174	0.244944	-7.238793	1.085757	-0.710051	-0.398028	-92.819748	-148.506322	0.000000	
0.634842	0.201093	-7.763088	1.064571	-0.833005	-0.389193	-103.947110	-136.007482	0.000000	
0.502154	0.244697	-7.413598	1.041258	-0.745375	-0.351698	-97.822730	-139.005064	0.000000	
0.767627	0.156972	-7.064669	1.041108	-0.745290	-0.351546	-100.919019	-146.410538	0.000000	
0.504377	0.200408	-8.112078	1.241117	-0.833188	-0.333214	-100.243067	-151.925597	0.000000	
0.371059	0.333760	-8.982774	1.242495	-0.938560	-0.361642	-102.965088	-136.684099	0.000000	
0.415620	0.289257	-8.635037	1.220132	-0.920933	-0.361531	-104.821615	-139.830480	0.000000	
0.500744	0.378709	-7.933181	1.019500	-0.780643	-0.351921	-95.892855	-126.394829	0.000000	
0.851442	0.514252	-8.450448	0.998025	-0.833410	-0.370730	-94.405394	-115.391869	0.000000	
0.592160	0.155798	-7.416657	1.108429	-0.815389	-0.370396	-106.671766	-148.548552	0.000000	
0.896525	0.158876	-8.105799	1.063763	-0.727934	-0.388994	-85.139467	-130.395914	0.000000	
0.721166	0.422171	-7.585824	1.107963	-0.762900	-0.360964	-96.609624	-143.581835	0.000000	
1.075418	0.422670	-7.061446	1.217641	-0.727800	-0.313956	-96.509695	-169.769082	0.000000	
0.548285	0.331737	-7.418235	1.175314	-0.867937	-0.370440	-114.001246	-156.456854	0.000000	
0.505679	0.245326	-8.286234	1.241700	-0.920969	-0.324122	-108.730070	-148.557876	0.000000	
0.416152	0.244850	-8.461145	1.219837	-0.903378	-0.352133	-104.890991	-142.906612	0.000000	
0.505862	0.111978	-8.462394	1.308253	-0.903347	-0.342705	-104.390733	-154.046260	0.000000	
